id,corporate_number,name,furigana,prefecture_name,city_name,street_number,post_code,address_full,sources
825,8021001058497,株式会社ＡＰＥＸ解体,,神奈川県,海老名市,社家６丁目１１番３３－７０９号,2430424,神奈川県 海老名市 社家６丁目１１番３３－７０９号,houjin_bangou
826,6020001083524,横浜総合解体株式会社,,神奈川県,横浜市戸塚区,俣野町８６１番地,2450066,神奈川県 横浜市戸塚区 俣野町８６１番地,houjin_bangou
827,6020001099660,横総解体株式会社,,神奈川県,横浜市瀬谷区,阿久和南３丁目２３番２７号,2460026,神奈川県 横浜市瀬谷区 阿久和南３丁目２３番２７号,houjin_bangou
828,1021001065756,泉解体株式会社,,神奈川県,横浜市泉区,和泉が丘３丁目２番１０号,2450022,神奈川県 横浜市泉区 和泉が丘３丁目２番１０号,houjin_bangou
829,9020001013552,野村解体興業株式会社,,神奈川県,横浜市南区,六ツ川４丁目１１４５番地の２８号,2320066,神奈川県 横浜市南区 六ツ川４丁目１１４５番地の２８号,houjin_bangou
830,7210005009942,一般社団法人福井県解体工事業協会,,福井県,福井市,春山２丁目１８番２４号,9100019,福井県 福井市 春山２丁目１８番２４号,houjin_bangou
831,4210002011326,有限会社中村総合解体,,福井県,敦賀市,木崎７７号３番地の１,9140814,福井県 敦賀市 木崎７７号３番地の１,houjin_bangou
832,8210002003195,有限会社福井解体,,福井県,福井市,五太子町第１０号１２番地,9188083,福井県 福井市 五太子町第１０号１２番地,houjin_bangou
833,5180001143296,株式会社スカイタイム,,福井県,敦賀市,津内町１丁目１４－２８,9140056,福井県 敦賀市 津内町１丁目１４－２８,houjin_bangou
834,7210001008428,株式会社フクイ解体,,福井県,福井市,豊島２丁目７番７号,9100857,福井県 福井市 豊島２丁目７番７号,houjin_bangou
835,9210001017096,株式会社山本斫り解体業,,福井県,福井市,上江尻町第７号３番地,9188174,福井県 福井市 上江尻町第７号３番地,houjin_bangou
836,9210001016040,武生自動車解体株式会社,,福井県,越前市,新保１丁目６番６号,9150804,福井県 越前市 新保１丁目６番６号,houjin_bangou
837,2210001014430,石山総合解体株式会社,,福井県,福井市,西開発３丁目６１０番地,9100843,福井県 福井市 西開発３丁目６１０番地,houjin_bangou
838,9290005001007,一般社団法人福岡県解体工事業協会,,福岡県,福岡市南区,大橋２丁目１５番９号,8150033,福岡県 福岡市南区 大橋２丁目１５番９号,houjin_bangou
839,4290801027770,九州解体株式会社,,福岡県,北九州市小倉南区,大字新道寺９９３番地の１,8030186,福岡県 北九州市小倉南区 大字新道寺９９３番地の１,houjin_bangou
840,9290801022305,北部解体株式会社,,福岡県,北九州市八幡西区,養福寺町７番２０号,8060065,福岡県 北九州市八幡西区 養福寺町７番２０号,houjin_bangou
841,4290803004594,合同会社解体ＪＡＰＡＮ,,福岡県,北九州市小倉南区,北方３丁目３５番１７－１３号,8020841,福岡県 北九州市小倉南区 北方３丁目３５番１７－１３号,houjin_bangou
842,5290002047015,有限会社エイコー産廃,,福岡県,筑後市,大字高江６１２番地,8330052,福岡県 筑後市 大字高江６１２番地,houjin_bangou
843,2290002054030,有限会社宮崎解体,,福岡県,柳川市,東蒲池６８３番地,8320006,福岡県 柳川市 東蒲池６８３番地,houjin_bangou
844,1290802003278,有限会社新光解体,,福岡県,北九州市小倉北区,南丘１丁目２１番３１号,8030863,福岡県 北九州市小倉北区 南丘１丁目２１番３１号,houjin_bangou
845,5290002017208,有限会社福岡産廃処理センター,,福岡県,福岡市博多区,博多駅南５丁目３０番２号,8120016,福岡県 福岡市博多区 博多駅南５丁目３０番２号,houjin_bangou
846,9290001089269,株式会社こうへい重機解体,,福岡県,福岡市早良区,田村６丁目１６番３４－２０１号,8140175,福岡県 福岡市早良区 田村６丁目１６番３４－２０１号,houjin_bangou
847,3290801012154,株式会社九州産廃処理センター,,福岡県,北九州市若松区,南二島４丁目５番１２号,8080109,福岡県 北九州市若松区 南二島４丁目５番１２号,houjin_bangou
848,3290001095982,株式会社大町解体工業,,福岡県,福岡市早良区,大字脇山４９５番地８,8111111,福岡県 福岡市早良区 大字脇山４９５番地８,houjin_bangou
849,2290801025594,株式会社大華金属解体部,,福岡県,宮若市,鶴田２０４６番地３８２,8230002,福岡県 宮若市 鶴田２０４６番地３８２,houjin_bangou
850,6290001111423,株式会社森弘解体,,福岡県,福岡市東区,松香台１丁目１９番１８－１０３号パレーシャル香椎,8130004,福岡県 福岡市東区 松香台１丁目１９番１８－１０３号パレーシャル香椎,houjin_bangou
851,5290001074448,株式会社江﨑解体工業,00107178,福岡県,柳川市,大浜町１６４２番地５７,8320053,福岡県 柳川市 大浜町１６４２番地５７,houjin_bangou
852,5290001111300,株式会社解体のミカタ,,福岡県,福岡市中央区,渡辺通２丁目６番１２号５Ｆ,8100004,福岡県 福岡市中央区 渡辺通２丁目６番１２号５Ｆ,houjin_bangou
853,2290001054733,株式会社豊解体工業,,福岡県,柳川市,佃町１３１２番地６,8320051,福岡県 柳川市 佃町１３１２番地６,houjin_bangou
854,2290001106105,株式会社ＺＥＲＯ．解体,,福岡県,福岡市南区,横手４丁目２０番１７号,8111311,福岡県 福岡市南区 横手４丁目２０番１７号,houjin_bangou
855,5290005010283,福岡県南部解体協同組合,,福岡県,久留米市,三潴町西牟田６３４５番地３,8300111,福岡県 久留米市 三潴町西牟田６３４５番地３,houjin_bangou
856,4290005004344,総合解体事業協同組合,,福岡県,福岡市博多区,博多駅前４丁目２９番３－７０４号,8120011,福岡県 福岡市博多区 博多駅前４丁目２９番３－７０４号,houjin_bangou
857,9380005011277,一般社団法人福島県解体工事業協会,,福島県,伊達郡川俣町,飯坂字的板田１９番地の１,9601401,福島県 伊達郡川俣町 飯坂字的板田１９番地の１,houjin_bangou
858,5380002022173,有限会社いわき産廃,,福島県,いわき市,遠野町滝字才ノ神９３番地の３１６,9720162,福島県 いわき市 遠野町滝字才ノ神９３番地の３１６,houjin_bangou
859,2380002033751,有限会社ニチワ解体,,福島県,会津若松市,門田町大字飯寺字村西４２７番地,9650846,福島県 会津若松市 門田町大字飯寺字村西４２７番地,houjin_bangou
860,4380002030838,有限会社会津解体,,福島県,会津若松市,門田町大字面川字水上甲２４３２番地３,9650828,福島県 会津若松市 門田町大字面川字水上甲２４３２番地３,houjin_bangou
861,3380002019551,有限会社会菊須賀川自動車解体,,福島県,須賀川市,前田川字広町１９５番地,9620814,福島県 須賀川市 前田川字広町１９５番地,houjin_bangou
862,5380002024095,有限会社司馬解体,,福島県,いわき市,小名浜島字渡地２０番地の１,9718125,福島県 いわき市 小名浜島字渡地２０番地の１,houjin_bangou
863,8380002033424,有限会社弓田解体,,福島県,会津若松市,旭町７番２１号,9650032,福島県 会津若松市 旭町７番２１号,houjin_bangou
864,3380002020600,有限会社柳沼解体,,福島県,岩瀬郡鏡石町,大字鏡田字不時沼３０１番地の２,9690401,福島県 岩瀬郡鏡石町 大字鏡田字不時沼３０１番地の２,houjin_bangou
865,2380002020295,有限会社水野解体,,福島県,須賀川市,松塚字割田１０番地,9620047,福島県 須賀川市 松塚字割田１０番地,houjin_bangou
866,6380002013345,有限会社福島解体工業,,福島県,郡山市,開成３丁目２０番５号,9638851,福島県 郡山市 開成３丁目２０番５号,houjin_bangou
867,7380005000323,県北自動車解体業協同組合,,福島県,福島市,飯坂町字雪舟田７番地の１２,9600201,福島県 福島市 飯坂町字雪舟田７番地の１２,houjin_bangou
868,3380001001460,福島産廃興業株式会社,,福島県,福島市,御山町３番１９号,9608012,福島県 福島市 御山町３番１９号,houjin_bangou
869,4380005006843,福島県解体工事業協同組合,,福島県,いわき市,小名浜君ケ塚町３番地５,9718168,福島県 いわき市 小名浜君ケ塚町３番地５,houjin_bangou
870,4380002011029,遠山解体有限会社,,福島県,郡山市,湖南町舟津字村西９２４番地,9631411,福島県 郡山市 湖南町舟津字村西９２４番地,houjin_bangou
871,8410005005359,一般社団法人秋田県解体工事業協会,,秋田県,秋田市,仁井田新田１丁目１７番２５号田村建設ビル１階,0101427,秋田県 秋田市 仁井田新田１丁目１７番２５号田村建設ビル１階,houjin_bangou
872,9410002005526,有限会社クリーン産廃,,秋田県,南秋田郡井川町,坂本字大野地３１７番,0181523,秋田県 南秋田郡井川町 坂本字大野地３１７番,houjin_bangou
873,5410002002535,有限会社中央解体工業,,秋田県,秋田市,下北手松崎字大沢田１０６番地の１１,0100051,秋田県 秋田市 下北手松崎字大沢田１０６番地の１１,houjin_bangou
874,2410002000987,有限会社小田嶋解体工業,,秋田県,秋田市,浜田字町端１番地７,0101654,秋田県 秋田市 浜田字町端１番地７,houjin_bangou
875,8410002000973,有限会社岡保解体工業,,秋田県,秋田市,河辺戸島字本町５０番地,0192611,秋田県 秋田市 河辺戸島字本町５０番地,houjin_bangou
876,3410002011406,有限会社県南解体工業,,秋田県,大仙市,高梨字金堀９２番地１,0140805,秋田県 大仙市 高梨字金堀９２番地１,houjin_bangou
877,6410002002138,有限会社鈴木解体工業,,秋田県,秋田市,河辺高岡字川原田１５０番地,0192622,秋田県 秋田市 河辺高岡字川原田１５０番地,houjin_bangou
878,4410002003757,有限会社＿田解体工業,00086589,秋田県,秋田市,豊岩石田坂字上野１７４番地の６,0101651,秋田県 秋田市 豊岩石田坂字上野１７４番地の６,houjin_bangou
879,9410001014032,株式会社オオスミ解体,,秋田県,大仙市,大曲字北村６６番地２,0140031,秋田県 大仙市 大曲字北村６６番地２,houjin_bangou
880,6410001011305,株式会社高橋解体,00107761,秋田県,湯沢市,宇留院内字川前１番地１０,0190403,秋田県 湯沢市 宇留院内字川前１番地１０,houjin_bangou
881,6410005000122,秋田県自動車解体処理協同組合,,秋田県,秋田市,寺内字大小路２０７番地７９,0110901,秋田県 秋田市 寺内字大小路２０７番地７９,houjin_bangou
882,3070001030755,アート解体株式会社,,群馬県,桐生市,広沢町２丁目３０５５番地１３,3760013,群馬県 桐生市 広沢町２丁目３０５５番地１３,houjin_bangou
883,6070001028400,プロテクト解体株式会社,,群馬県,前橋市,大前田町７５番地６,3710243,群馬県 前橋市 大前田町７５番地６,houjin_bangou
884,6070002026337,下田解体興業有限会社,,群馬県,渋川市,赤城町持柏木２４３番地の２,3791116,群馬県 渋川市 赤城町持柏木２４３番地の２,houjin_bangou
885,4070003003898,合同会社高橋解体,,群馬県,前橋市,富士見町時沢２８９９番地３,3710104,群馬県 前橋市 富士見町時沢２８９９番地３,houjin_bangou
886,7070001020125,宝泉自動車解体株式会社,,群馬県,太田市,由良町７８６番地,3730036,群馬県 太田市 由良町７８６番地,houjin_bangou
887,6070001000680,小幡解体興業株式会社,,群馬県,前橋市,天川大島町３丁目３３番地の５,3792154,群馬県 前橋市 天川大島町３丁目３３番地の５,houjin_bangou
888,1070002003159,有限会社ソノダ解体,,群馬県,前橋市,城東町１丁目２９番地４,3710016,群馬県 前橋市 城東町１丁目２９番地４,houjin_bangou
889,7070002034157,有限会社井野口解体,,群馬県,館林市,大谷町２９９７番地の２,3740054,群馬県 館林市 大谷町２９９７番地の２,houjin_bangou
890,1070002017448,有限会社佐藤解体,,群馬県,藤岡市,岡之郷５３８番地３,3750011,群馬県 藤岡市 岡之郷５３８番地３,houjin_bangou
891,3070002020004,有限会社和光解体,,群馬県,伊勢崎市,東本町４６番地,3720025,群馬県 伊勢崎市 東本町４６番地,houjin_bangou
892,7070002014803,有限会社小板橋解体,,群馬県,安中市,簗瀬１６番地１,3790134,群馬県 安中市 簗瀬１６番地１,houjin_bangou
893,9070002033264,有限会社川島解体工業,,群馬県,邑楽郡板倉町,大字海老瀬６６０番地,3740111,群馬県 邑楽郡板倉町 大字海老瀬６６０番地,houjin_bangou
894,1070002026283,有限会社斉藤解体工業,,群馬県,渋川市,金井２９８番地の２,3770027,群馬県 渋川市 金井２９８番地の２,houjin_bangou
895,6070002034125,有限会社武藤自動車解体,,群馬県,館林市,広内町１７番１７号,3740062,群馬県 館林市 広内町１７番１７号,houjin_bangou
896,4070002005821,有限会社渡辺総合解体,,群馬県,前橋市,総社町桜が丘１０４７番地の８,3710858,群馬県 前橋市 総社町桜が丘１０４７番地の８,houjin_bangou
897,8070002020098,有限会社狩野解体,,群馬県,伊勢崎市,下触町６３９番地７,3792214,群馬県 伊勢崎市 下触町６３９番地７,houjin_bangou
898,9070002026887,有限会社町田解体,,群馬県,渋川市,赤城町栄３４０番地,3791114,群馬県 渋川市 赤城町栄３４０番地,houjin_bangou
899,8070002033083,有限会社石井自動車解体,,群馬県,館林市,成島町２７３番地の２,3740055,群馬県 館林市 成島町２７３番地の２,houjin_bangou
900,5070002025835,有限会社赤城斉藤解体工業,,群馬県,渋川市,赤城町栄４８２番地,3791114,群馬県 渋川市 赤城町栄４８２番地,houjin_bangou
901,4070002000608,有限会社飯塚正男解体,00025438,群馬県,前橋市,公田町４９３番地,3792146,群馬県 前橋市 公田町４９３番地,houjin_bangou
902,1070001035161,株式会社まっすぐ解体,,群馬県,高崎市,片岡町３丁目２１７９番地,3700862,群馬県 高崎市 片岡町３丁目２１７９番地,houjin_bangou
903,7070001036253,株式会社アールズ解体工業,,群馬県,藤岡市,下栗須２０２番地６,3750014,群馬県 藤岡市 下栗須２０２番地６,houjin_bangou
904,3070001017348,株式会社エーケー総合解体,,群馬県,みどり市,笠懸町阿左美４９３番地２１,3792311,群馬県 みどり市 笠懸町阿左美４９３番地２１,houjin_bangou
905,6070001029596,株式会社上岡解体工業,,群馬県,館林市,新宿２丁目４番１３号ラビットハウス新宿Ｂ－２０３,3740026,群馬県 館林市 新宿２丁目４番１３号ラビットハウス新宿Ｂ－２０３,houjin_bangou
906,3070001043617,株式会社小池解体,,群馬県,佐波郡玉村町,大字五料３７６番地２０,3701115,群馬県 佐波郡玉村町 大字五料３７６番地２０,houjin_bangou
907,4070001041454,株式会社岩井解体興業,,群馬県,太田市,丸山町１４２０番地,3730018,群馬県 太田市 丸山町１４２０番地,houjin_bangou
908,2070001033115,株式会社岩脇解体,,群馬県,太田市,粕川町６８４番地３,3700421,群馬県 太田市 粕川町６８４番地３,houjin_bangou
909,3070001029104,株式会社木暮解体工業,,群馬県,佐波郡玉村町,大字上之手１７３６番地３,3701127,群馬県 佐波郡玉村町 大字上之手１７３６番地３,houjin_bangou
910,4070001032635,株式会社松嶋解体興業,,群馬県,前橋市,富士見町時沢１５６３番地１６,3710104,群馬県 前橋市 富士見町時沢１５６３番地１６,houjin_bangou
911,4070001022256,株式会社栗原解体工業,,群馬県,邑楽郡板倉町,大字板倉２５１６番地の３,3740132,群馬県 邑楽郡板倉町 大字板倉２５１６番地の３,houjin_bangou
912,5070001025274,株式会社関越産廃,,群馬県,太田市,大久保町３１４番地５,3792306,群馬県 太田市 大久保町３１４番地５,houjin_bangou
913,1070002002739,清水解体有限会社,,群馬県,前橋市,六供町７０９番地６,3710804,群馬県 前橋市 六供町７０９番地６,houjin_bangou
914,8070001028027,清水解体株式会社,,群馬県,前橋市,横手町２８０番地１,3792145,群馬県 前橋市 横手町２８０番地１,houjin_bangou
915,8070001018300,群馬廃材処理株式会社,,群馬県,渋川市,北橘町赤城山２１２番地,3770051,群馬県 渋川市 北橘町赤城山２１２番地,houjin_bangou
916,6070005003440,群馬県解体工事業協同組合,,群馬県,高崎市,中泉町６１１番地１,3703524,群馬県 高崎市 中泉町６１１番地１,houjin_bangou
917,8070001025973,西島解体工業株式会社,,群馬県,前橋市,茂木町１０３番地２,3710232,群馬県 前橋市 茂木町１０３番地２,houjin_bangou
918,2070002004172,野口解体有限会社,,群馬県,前橋市,富士見町石井１３０７番地１,3710105,群馬県 前橋市 富士見町石井１３０７番地１,houjin_bangou
919,3070001010798,高崎解体興業株式会社,,群馬県,高崎市,下室田町６５４番地,3703342,群馬県 高崎市 下室田町６５４番地,houjin_bangou
920,6050005013276,一般社団法人茨城県解体工事業協会,,茨城県,水戸市,吉沢町５６９番地８１,3100845,茨城県 水戸市 吉沢町５６９番地８１,houjin_bangou
921,5050001010170,久松解体興業株式会社,,茨城県,かすみがうら市,宍倉６４６１番地,3000121,茨城県 かすみがうら市 宍倉６４６１番地,houjin_bangou
922,7050003005002,合同会社野口カイタイ,,茨城県,古河市,東山田２９４４番地６８４,3060112,茨城県 古河市 東山田２９４４番地６８４,houjin_bangou
923,7050003007948,合同会社青木解体,,茨城県,古河市,東山田３９７０番地,3060112,茨城県 古河市 東山田３９７０番地,houjin_bangou
924,1050001036888,大橋解体工業株式会社,,茨城県,結城市,大字小田林９６１番地,3070007,茨城県 結城市 大字小田林９６１番地,houjin_bangou
925,9050001033845,宮田土建解体株式会社,,茨城県,結城市,大字結城６５２４番地の１,3070001,茨城県 結城市 大字結城６５２４番地の１,houjin_bangou
926,8050001018566,山本解体工業株式会社,,茨城県,古河市,平和町２５番９号,3060006,茨城県 古河市 平和町２５番９号,houjin_bangou
927,5050002025192,有限会社アキバ解体工業,,茨城県,猿島郡五霞町,大字小手指２９９８番地,3060315,茨城県 猿島郡五霞町 大字小手指２９９８番地,houjin_bangou
928,5050002020037,有限会社トミヤマ解体,,茨城県,坂東市,岩井４１２３番地,3060631,茨城県 坂東市 岩井４１２３番地,houjin_bangou
929,3050002044525,有限会社北島解体,,茨城県,結城市,大字善右ヱ門新田７番地,3070035,茨城県 結城市 大字善右ヱ門新田７番地,houjin_bangou
930,9050002010538,有限会社大塚解体工業,,茨城県,笠間市,下郷４５４３番地の３１,3190202,茨城県 笠間市 下郷４５４３番地の３１,houjin_bangou
931,2050002035772,有限会社常陸解体土木,,茨城県,常陸大宮市,下岩瀬１００９番地,3192141,茨城県 常陸大宮市 下岩瀬１００９番地,houjin_bangou
932,6050002026512,有限会社柴田解体,,茨城県,鹿嶋市,大字大船津４１１０番地,3140036,茨城県 鹿嶋市 大字大船津４１１０番地,houjin_bangou
933,3050002015740,有限会社根崎解体工事,,茨城県,石岡市,東田中１３３６番地の１０,3150034,茨城県 石岡市 東田中１３３６番地の１０,houjin_bangou
934,7050002026684,有限会社根本解体,,茨城県,鹿嶋市,大字下塙１１３６番地,3140025,茨城県 鹿嶋市 大字下塙１１３６番地,houjin_bangou
935,2050002028306,有限会社樹史建設解体,,茨城県,神栖市,筒井２００８番地,3140132,茨城県 神栖市 筒井２００８番地,houjin_bangou
936,2050002024610,有限会社渋沢解体,,茨城県,古河市,大堤３番地１,3060236,茨城県 古河市 大堤３番地１,houjin_bangou
937,1050002016022,有限会社皆川解体工業,,茨城県,小美玉市,羽鳥２３５２番地の１９２,3190123,茨城県 小美玉市 羽鳥２３５２番地の１９２,houjin_bangou
938,8050002024654,有限会社総和解体工業,,茨城県,古河市,高野１０９１番地２,3060214,茨城県 古河市 高野１０９１番地２,houjin_bangou
939,1050002020362,有限会社茨城解体,,茨城県,坂東市,小山２０５２番地の１,3060626,茨城県 坂東市 小山２０５２番地の１,houjin_bangou
940,7050002034555,有限会社関東産廃総合企画,,茨城県,龍ケ崎市,長山６丁目１番地３,3010042,茨城県 龍ケ崎市 長山６丁目１番地３,houjin_bangou
941,8050002015439,有限会社関解体工業,,茨城県,石岡市,川又５７番地２,3150134,茨城県 石岡市 川又５７番地２,houjin_bangou
942,2040001112045,東京解体株式会社,,茨城県,結城市,大字江川大町６５番地,3070041,茨城県 結城市 大字江川大町６５番地,houjin_bangou
943,7050001001779,株式会社にぐみ解体興業,,茨城県,水戸市,千波町４５５番地１,3100851,茨城県 水戸市 千波町４５５番地１,houjin_bangou
944,6050001038079,株式会社カネス杉澤解体工業,,茨城県,古河市,三和２３０番地３,3060042,茨城県 古河市 三和２３０番地３,houjin_bangou
945,5050001048079,株式会社増田解体,,茨城県,小美玉市,羽鳥２７３８番地２２７－１０２,3190123,茨城県 小美玉市 羽鳥２７３８番地２２７－１０２,houjin_bangou
946,3050001009925,株式会社大西解体工業,,茨城県,稲敷郡阿見町,大字小池１６２０,3001157,茨城県 稲敷郡阿見町 大字小池１６２０,houjin_bangou
947,6050001051429,株式会社山口自動車解体,,茨城県,石岡市,山崎１０８１番地２７,3150125,茨城県 石岡市 山崎１０８１番地２７,houjin_bangou
948,3050001008299,株式会社山口自動車解体工業,,茨城県,笠間市,市野谷１３２０番地,3190208,茨城県 笠間市 市野谷１３２０番地,houjin_bangou
949,3050001012292,株式会社海老沢自動車解体,,茨城県,小美玉市,張星５４３－１,3190133,茨城県 小美玉市 張星５４３－１,houjin_bangou
950,4050001040342,株式会社飯塚解体,,茨城県,常総市,三坂町２７２１番地１,3002506,茨城県 常総市 三坂町２７２１番地１,houjin_bangou
951,9050001011792,根崎解体工事株式会社,,茨城県,小美玉市,栗又四ケ２０８７番地,3113434,茨城県 小美玉市 栗又四ケ２０８７番地,houjin_bangou
952,1050005011689,水戸市解体業協同組合,,茨城県,水戸市,東野町１６７番地の２,3100846,茨城県 水戸市 東野町１６７番地の２,houjin_bangou
953,2050003007382,水戸解体センター合同会社,,茨城県,水戸市,白梅２丁目８－１１アクアビル３階,3100804,茨城県 水戸市 白梅２丁目８－１１アクアビル３階,houjin_bangou
954,7050005000190,茨城県解体工事業協同組合,,茨城県,水戸市,吉沢町５６９番地８１,3100845,茨城県 水戸市 吉沢町５６９番地８１,houjin_bangou
955,3050001036325,鈴一解体興業株式会社,,茨城県,かすみがうら市,柏崎７８６番地２,3000201,茨城県 かすみがうら市 柏崎７８６番地２,houjin_bangou
956,7310005000619,一般社団法人長崎県解体工事業協会,,長崎県,長崎市,出島町５番１９号１Ａ,8500862,長崎県 長崎市 出島町５番１９号１Ａ,houjin_bangou
957,5310005002559,佐世保自動車解体部品販売協同組合,,長崎県,佐世保市,白岳町１５４１番地,8571164,長崎県 佐世保市 白岳町１５４１番地,houjin_bangou
958,4310003004665,合同会社井村解体,,長崎県,南島原市,北有馬町丁２２９４,8592304,長崎県 南島原市 北有馬町丁２２９４,houjin_bangou
959,6310002017402,有限会社中央解体土木,,長崎県,大村市,東大村２丁目１７８６番地３,8560032,長崎県 大村市 東大村２丁目１７８６番地３,houjin_bangou
960,9310002013126,有限会社村上解体,,長崎県,北松浦郡佐々町,松瀬免４５２番地,8570322,長崎県 北松浦郡佐々町 松瀬免４５２番地,houjin_bangou
961,3310002007810,有限会社長崎解体,,長崎県,松浦市,志佐町浦免１４７９番地１,8594501,長崎県 松浦市 志佐町浦免１４７９番地１,houjin_bangou
962,2310002010872,有限会社長崎解体工業,,長崎県,佐世保市,桜木町４番１号,8570012,長崎県 佐世保市 桜木町４番１号,houjin_bangou
963,1310001015056,株式会社加津佐解体,,長崎県,南島原市,加津佐町丁１９８７番地,8592603,長崎県 南島原市 加津佐町丁１９８７番地,houjin_bangou
964,8310001017335,株式会社川上解体,,長崎県,南松浦郡新上五島町,丸尾郷２５７番地,8574513,長崎県 南松浦郡新上五島町 丸尾郷２５７番地,houjin_bangou
965,3310001013264,株式会社愼解体工業,,長崎県,諫早市,目代町９２３番地２２０,8540007,長崎県 諫早市 目代町９２３番地２２０,houjin_bangou
966,5310001017817,株式会社橋田解体,,長崎県,長崎市,梁川町２７番２６号,8528013,長崎県 長崎市 梁川町２７番２６号,houjin_bangou
967,7310005002598,長崎県建設廃材リサイクル協同組合,,長崎県,佐世保市,吉井町福井１４０番地,8596302,長崎県 佐世保市 吉井町福井１４０番地,houjin_bangou
968,4310001011309,長崎解体工業株式会社,,長崎県,長崎市,三京町１０３番地１,8512206,長崎県 長崎市 三京町１０３番地１,houjin_bangou
969,7100005012890,一般社団法人長野解体一括見積協会,,長野県,長野市,大字鶴賀七瀬南部３６８番地１南部ビル２Ｆ・Ａ号,3800905,長野県 長野市 大字鶴賀七瀬南部３６８番地１南部ビル２Ｆ・Ａ号,houjin_bangou
970,2100005002285,協同組合長野県解体工事業協会,,長野県,長野市,南県町６８５番地２,3810000,長野県 長野市 南県町６８５番地２,houjin_bangou
971,1100003006891,合同会社平林解体,,長野県,千曲市,大字須坂４７９番地１,3890811,長野県 千曲市 大字須坂４７９番地１,houjin_bangou
972,3100001039181,富士見解体株式会社,,長野県,諏訪郡富士見町,落合５００１番地３,3990214,長野県 諏訪郡富士見町 落合５００１番地３,houjin_bangou
973,8100002001937,有限会社サカイタイヤサービス,,長野県,須坂市,大字米持４７５番地１,3820000,長野県 須坂市 大字米持４７５番地１,houjin_bangou
974,9100002005929,有限会社伊藤解体,,長野県,上水内郡飯綱町,大字川上２１１６番地４,3891226,長野県 上水内郡飯綱町 大字川上２１１６番地４,houjin_bangou
975,5100002026697,有限会社原解体,,長野県,北安曇郡松川村,５２４３番地１０,3998501,長野県 北安曇郡松川村 ５２４３番地１０,houjin_bangou
976,2100002024398,有限会社山越解体,,長野県,東筑摩郡筑北村,乱橋８９８番地,3997504,長野県 東筑摩郡筑北村 乱橋８９８番地,houjin_bangou
977,5100002032316,有限会社解体屋,,長野県,岡谷市,神明町４丁目１８番１６号,3940004,長野県 岡谷市 神明町４丁目１８番１６号,houjin_bangou
978,1100002022709,有限会社解体総合サービス,,長野県,松本市,井川城３丁目１番１０号,3900831,長野県 松本市 井川城３丁目１番１０号,houjin_bangou
979,3100001037986,東信解体株式会社,,長野県,東御市,祢津１７７０番地１,3890506,長野県 東御市 祢津１７７０番地１,houjin_bangou
980,8100002021943,柳澤解体有限会社,,長野県,松本市,蟻ケ崎４丁目１１番５号,3900861,長野県 松本市 蟻ケ崎４丁目１１番５号,houjin_bangou
981,9100001013008,株式会社共立解体,,長野県,松本市,蟻ケ崎４丁目１１番５号,3900861,長野県 松本市 蟻ケ崎４丁目１１番５号,houjin_bangou
982,2100001023814,株式会社晴和解体,,長野県,松本市,大字寿小赤７７６番地１,3990024,長野県 松本市 大字寿小赤７７６番地１,houjin_bangou
983,1100001037468,株式会社水上解体,,長野県,伊那市,上牧７２３４番地１,3960006,長野県 伊那市 上牧７２３４番地１,houjin_bangou
984,7100001020253,株式会社藤野解体工業,,長野県,諏訪市,高島１丁目２番４号,3920022,長野県 諏訪市 高島１丁目２番４号,houjin_bangou
985,3100001036492,株式会社逸見解体,,長野県,松本市,大字中山１１９６番地,3900823,長野県 松本市 大字中山１１９６番地,houjin_bangou
986,7100001037116,株式会社阿多解体,,長野県,下伊那郡豊丘村,大字神稲９１３７番地８,3993202,長野県 下伊那郡豊丘村 大字神稲９１３７番地８,houjin_bangou
987,4100001021881,清水解体工業株式会社,,長野県,伊那市,西春近６３８番地１,3994431,長野県 伊那市 西春近６３８番地１,houjin_bangou
988,4100002037836,産廃産業有限会社,,長野県,飯田市,毛賀１１２１番地１０,3950813,長野県 飯田市 毛賀１１２１番地１０,houjin_bangou
989,4100001019439,解体興業株式会社,,長野県,岡谷市,大栄町１丁目７番１１号,3940025,長野県 岡谷市 大栄町１丁目７番１１号,houjin_bangou
990,2420002006257,エゴン自動車解体有限会社,,青森県,八戸市,大字河原木字見立山１番地４,0391161,青森県 八戸市 大字河原木字見立山１番地４,houjin_bangou
991,4420005006797,一般社団法人青森県解体工事業協会,,青森県,青森市,浜田１丁目３番地２０パラッツォヴェルデＢ１０１,0300843,青森県 青森市 浜田１丁目３番地２０パラッツォヴェルデＢ１０１,houjin_bangou
992,8420003000988,合同会社木島解体,,青森県,上北郡おいらせ町,青葉７丁目１４０番地３７２,0392189,青森県 上北郡おいらせ町 青葉７丁目１４０番地３７２,houjin_bangou
993,2420002012123,有限会社シロト解体リサイクル,,青森県,五所川原市,大字七ツ館字鶴ケ沼２０７番地の４,0370025,青森県 五所川原市 大字七ツ館字鶴ケ沼２０７番地の４,houjin_bangou
994,4420002011404,有限会社マキタ解体工業,,青森県,つがる市,木造浮巣３９番地９,0383141,青森県 つがる市 木造浮巣３９番地９,houjin_bangou
995,4420002014357,有限会社三上解体,,青森県,弘前市,大字撫牛子字宮本７２０番地２,0368075,青森県 弘前市 大字撫牛子字宮本７２０番地２,houjin_bangou
